"","Gender","Age","Country","State","KitKAt","Skittles","Lollipop","TicTac","GumFromBaseballCards","Income","incomeCluster","ageCluster"
"1145","Male",37,"USA","MARYLAND","JOY","MEH","MEH","MEH","DESPAIR",56127,3,3
"1146","Male",51,"USA","NEW YORK","MEH","MEH","DESPAIR","MEH","MEH",57705,3,4
"1147","Male",44,"USA","MASSACHUSETTS","JOY","MEH","JOY","DESPAIR","DESPAIR",61032,3,3
"1148","Male",59,"USA","FLORIDA","JOY","DESPAIR","MEH","DESPAIR","DESPAIR",44101,1,4
"1149","Female",40,"USA","PENNSYLVANIA","JOY","JOY","MEH","DESPAIR","DESPAIR",49180,2,3
"1150","Male",38,"USA","LOUISIANA","JOY","JOY","MEH","DESPAIR","DESPAIR",43252,1,3
"1151","Male",33,"USA","MICHIGAN","JOY","JOY","MEH","DESPAIR","DESPAIR",42427,1,3
"1152","Female",25,"USA","PENNSYLVANIA","JOY","JOY","MEH","DESPAIR","DESPAIR",49180,2,2
"1153","Male",36,"USA","VIRGINIA","MEH","MEH","DESPAIR","MEH","DESPAIR",52136,2,3
"1154","Male",50,"USA","MISSOURI","JOY","JOY","MEH","JOY","DESPAIR",42752,1,3
"1155","Male",71,"USA","COLORADO","JOY","DESPAIR","MEH","DESPAIR","DESPAIR",50410,2,4
"1156","Male",43,"USA","MAINE","JOY","JOY","JOY","MEH","MEH",42077,1,3
"1157","Male",49,"USA","MICHIGAN","MEH","JOY","MEH","JOY","DESPAIR",42427,1,3
"1158","Male",40,"USA","PENNSYLVANIA","JOY","MEH","DESPAIR","DESPAIR","DESPAIR",49180,2,3
"1159","Female",49,"USA","FLORIDA","JOY","JOY","MEH","DESPAIR","DESPAIR",44101,1,3
"1160","Male",38,"USA","INDIANA","JOY","JOY","MEH","DESPAIR","DESPAIR",40998,1,3
"1161","Male",44,"USA","VIRGINIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52136,2,3
"1162","Male",47,"USA","MARYLAND","JOY","MEH","MEH","DESPAIR","DESPAIR",56127,3,3
"1163","Male",36,"USA","NEW HAMPSHIRE","JOY","JOY","JOY","JOY","DESPAIR",54817,3,3
"1164","Male",55,"USA","KANSAS","JOY","JOY","MEH","DESPAIR","DESPAIR",45876,2,4
"1165","Male",40,"USA","SOUTH CAROLINA","MEH","JOY","MEH","MEH","DESPAIR",38041,1,3
"1166","Male",51,"USA","CALIFORNIA","JOY","MEH","MEH","MEH","DESPAIR",52651,2,4
"1167","Female",27,"USA","TENNESSEE","JOY","JOY","JOY","DESPAIR","DESPAIR",42069,1,2
"1168","Female",39,"USA","NEW YORK","JOY","JOY","DESPAIR","MEH","DESPAIR",57705,3,3
"1169","Male",43,"USA","PENNSYLVANIA","JOY","JOY","MEH","DESPAIR","MEH",49180,2,3
"1170","Female",49,"USA","NORTH CAROLINA","JOY","JOY","MEH","MEH","DESPAIR",40656,1,3
"1171","Male",36,"USA","NEW YORK","JOY","JOY","MEH","DESPAIR","DESPAIR",57705,3,3
"1172","Male",44,"USA","VIRGINIA","JOY","JOY","DESPAIR","MEH","DESPAIR",52136,2,3
"1173","Male",36,"USA","CALIFORNIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52651,2,3
"1174","Male",49,"USA","CALIFORNIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52651,2,3
"1175","Male",31,"USA","NEW YORK","JOY","MEH","MEH","DESPAIR","DESPAIR",57705,3,3
"1176","Male",47,"USA","NEW YORK","JOY","JOY","MEH","DESPAIR","DESPAIR",57705,3,3
"1177","Male",61,"USA","NEW JERSEY","MEH","DESPAIR","MEH","DESPAIR","DESPAIR",59782,3,4
"1178","Female",53,"USA","CALIFORNIA","JOY","DESPAIR","JOY","MEH","DESPAIR",52651,2,4
"1179","Male",42,"USA","IOWA","JOY","JOY","MEH","MEH","DESPAIR",44971,2,3
"1180","Male",38,"USA","KANSAS","JOY","JOY","JOY","JOY","DESPAIR",45876,2,3
"1181","Male",35,"USA","MAINE","MEH","JOY","MEH","MEH","DESPAIR",42077,1,3
"1182","Female",35,"USA","OHIO","JOY","MEH","DESPAIR","DESPAIR","DESPAIR",43478,1,3
"1183","Female",37,"USA","NORTH CAROLINA","JOY","MEH","DESPAIR","JOY","DESPAIR",40656,1,3
"1184","Male",32,"USA","MAINE","JOY","JOY","JOY","DESPAIR","DESPAIR",42077,1,3
"1185","Female",27,"USA","MASSACHUSETTS","JOY","JOY","MEH","MEH","DESPAIR",61032,3,2
"1186","Male",40,"USA","NORTH CAROLINA","JOY","JOY","MEH","DESPAIR","DESPAIR",40656,1,3
"1187","Male",46,"USA","ILLINOIS","JOY","JOY","MEH","DESPAIR","DESPAIR",49471,2,3
"1188","Male",30,"USA","NORTH CAROLINA","JOY","JOY","MEH","MEH","DESPAIR",40656,1,2
"1189","Male",43,"USA","VIRGINIA","JOY","DESPAIR","DESPAIR","MEH","DESPAIR",52136,2,3
"1190","Male",39,"USA","NEW YORK","JOY","JOY","MEH","DESPAIR","DESPAIR",57705,3,3
"1191","Male",40,"USA","MINNESOTA","JOY","JOY","JOY","JOY","DESPAIR",50541,2,3
"1192","Female",39,"USA","NEW YORK","DESPAIR","JOY","JOY","MEH","DESPAIR",57705,3,3
"1193","Male",54,"USA","CALIFORNIA","JOY","DESPAIR","MEH","MEH","DESPAIR",52651,2,4
"1194","Male",37,"USA","OKLAHOMA","JOY","JOY","DESPAIR","DESPAIR","DESPAIR",44272,1,3
"1195","Female",26,"USA","CALIFORNIA","JOY","JOY","JOY","JOY","DESPAIR",52651,2,2
"1196","Female",34,"USA","ALABAMA","JOY","JOY","MEH","DESPAIR","DESPAIR",38965,1,3
"1197","Male",30,"USA","WISCONSIN","JOY","JOY","DESPAIR","DESPAIR","DESPAIR",45617,2,2
"1198","Male",33,"USA","MARYLAND","JOY","JOY","MEH","DESPAIR","DESPAIR",56127,3,3
"1199","Male",46,"USA","PENNSYLVANIA","JOY","JOY","MEH","MEH","DESPAIR",49180,2,3
"1200","Male",49,"USA","CALIFORNIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52651,2,3
"1201","Male",58,"USA","TEXAS","JOY","MEH","MEH","MEH","MEH",46745,2,4
"1202","Female",34,"USA","FLORIDA","MEH","MEH","DESPAIR","DESPAIR","DESPAIR",44101,1,3
"1203","Male",40,"USA","NEW JERSEY","JOY","JOY","MEH","DESPAIR","DESPAIR",59782,3,3
"1204","Female",31,"USA","CALIFORNIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52651,2,3
"1205","Male",47,"USA","MARYLAND","JOY","MEH","MEH","DESPAIR","MEH",56127,3,3
"1206","Female",39,"USA","DELAWARE","JOY","JOY","MEH","DESPAIR","DESPAIR",47662,2,3
"1207","Male",46,"USA","TEXAS","MEH","MEH","MEH","DESPAIR","DESPAIR",46745,2,3
"1208","Female",59,"USA","IOWA","JOY","JOY","DESPAIR","MEH","MEH",44971,2,4
"1209","Male",34,"USA","WISCONSIN","JOY","JOY","MEH","DESPAIR","DESPAIR",45617,2,3
"1210","Male",32,"USA","MASSACHUSETTS","JOY","JOY","MEH","DESPAIR","DESPAIR",61032,3,3
"1211","Male",42,"USA","MASSACHUSETTS","DESPAIR","JOY","MEH","MEH","DESPAIR",61032,3,3
"1212","Female",31,"USA","COLORADO","JOY","MEH","JOY","MEH","DESPAIR",50410,2,3
"1213","Male",64,"USA","GEORGIA","JOY","JOY","MEH","DESPAIR","DESPAIR",40551,1,4
"1214","Male",41,"USA","WASHINGTON","MEH","MEH","DESPAIR","DESPAIR","DESPAIR",51146,2,3
"1215","Male",34,"USA","CALIFORNIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52651,2,3
"1216","Male",40,"USA","MASSACHUSETTS","JOY","JOY","MEH","DESPAIR","DESPAIR",61032,3,3
"1217","Male",36,"USA","MAINE","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR",42077,1,3
"1218","Female",33,"USA","MISSOURI","JOY","JOY","MEH","DESPAIR","DESPAIR",42752,1,3
"1219","Male",56,"USA","NEW YORK","JOY","JOY","JOY","JOY","MEH",57705,3,4
"1220","Female",56,"USA","ILLINOIS","JOY","MEH","MEH","MEH","DESPAIR",49471,2,4
"1221","Male",43,"USA","ILLINOIS","JOY","DESPAIR","DESPAIR","MEH","MEH",49471,2,3
"1222","Male",43,"USA","IOWA","JOY","MEH","MEH","DESPAIR","DESPAIR",44971,2,3
"1223","Male",38,"USA","OREGON","JOY","MEH","DESPAIR","DESPAIR","DESPAIR",42974,1,3
"1224","Male",39,"USA","CALIFORNIA","MEH","MEH","JOY","DESPAIR","DESPAIR",52651,2,3
"1225","Female",45,"USA","IOWA","DESPAIR","DESPAIR","MEH","DESPAIR","DESPAIR",44971,2,3
"1226","Male",34,"USA","CALIFORNIA","JOY","JOY","MEH","MEH","DESPAIR",52651,2,3
"1227","Male",34,"USA","CONNECTICUT","JOY","JOY","MEH","DESPAIR","DESPAIR",66972,3,3
"1228","Male",50,"USA","NEW JERSEY","MEH","JOY","MEH","DESPAIR","DESPAIR",59782,3,3
"1229","Male",34,"USA","CALIFORNIA","JOY","MEH","MEH","DESPAIR","DESPAIR",52651,2,3
"1230","Male",29,"USA","PENNSYLVANIA","JOY","JOY","MEH","DESPAIR","DESPAIR",49180,2,2
"1231","Female",44,"USA","VIRGINIA","JOY","JOY","MEH","MEH","MEH",52136,2,3
"1232","Male",21,"USA","CALIFORNIA","JOY","MEH","MEH","MEH","MEH",52651,2,2
"1233","Male",30,"USA","ILLINOIS","JOY","JOY","DESPAIR","DESPAIR","DESPAIR",49471,2,2
"1234","Female",58,"USA","MINNESOTA","JOY","JOY","MEH","DESPAIR","DESPAIR",50541,2,4
"1235","Male",35,"USA","NORTH CAROLINA","JOY","JOY","MEH","DESPAIR","DESPAIR",40656,1,3
"1236","Male",43,"USA","TEXAS","JOY","JOY","MEH","DESPAIR","DESPAIR",46745,2,3
"1237","Male",32,"USA","WISCONSIN","JOY","DESPAIR","DESPAIR","MEH","JOY",45617,2,3
"1238","Female",23,"USA","LOUISIANA","MEH","JOY","MEH","MEH","DESPAIR",43252,1,2
"1239","Male",38,"USA","VIRGINIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52136,2,3
"1240","Male",56,"USA","TEXAS","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR",46745,2,4
"1241","Male",48,"USA","WEST VIRGINIA","JOY","MEH","MEH","DESPAIR","DESPAIR",37047,1,3
"1242","Male",30,"USA","NEW YORK","JOY","JOY","DESPAIR","DESPAIR","DESPAIR",57705,3,2
"1243","Male",45,"USA","TEXAS","JOY","DESPAIR","JOY","DESPAIR","DESPAIR",46745,2,3
"1244","Male",53,"USA","MINNESOTA","JOY","MEH","MEH","MEH","DESPAIR",50541,2,4
"1245","Male",40,"USA","WASHINGTON","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR",51146,2,3
"1246","Male",42,"USA","TEXAS","JOY","JOY","MEH","MEH","DESPAIR",46745,2,3
"1247","Male",50,"USA","OREGON","MEH","MEH","DESPAIR","MEH","DESPAIR",42974,1,3
"1248","Male",66,"USA","ILLINOIS","MEH","JOY","MEH","DESPAIR","DESPAIR",49471,2,4
"1249","Female",47,"USA","MARYLAND","JOY","JOY","MEH","DESPAIR","DESPAIR",56127,3,3
"1250","Male",37,"USA","OREGON","JOY","JOY","MEH","MEH","DESPAIR",42974,1,3
"1251","Male",36,"USA","COLORADO","JOY","JOY","MEH","DESPAIR","DESPAIR",50410,2,3
"1252","Male",39,"USA","FLORIDA","JOY","JOY","MEH","DESPAIR","DESPAIR",44101,1,3
"1253","Male",44,"USA","NORTH CAROLINA","JOY","JOY","MEH","DESPAIR","DESPAIR",40656,1,3
"1254","Male",49,"USA","TEXAS","JOY","JOY","MEH","DESPAIR","DESPAIR",46745,2,3
"1255","Female",42,"USA","VIRGINIA","JOY","MEH","MEH","MEH","MEH",52136,2,3
"1256","Male",46,"USA","CALIFORNIA","JOY","JOY","MEH","JOY","MEH",52651,2,3
"1257","Male",35,"USA","MASSACHUSETTS","JOY","JOY","DESPAIR","MEH","DESPAIR",61032,3,3
"1258","Female",41,"USA","WASHINGTON","JOY","MEH","MEH","MEH","DESPAIR",51146,2,3
"1259","Female",29,"USA","INDIANA","JOY","JOY","MEH","JOY","DESPAIR",40998,1,2
"1260","Male",28,"USA","ILLINOIS","JOY","JOY","JOY","MEH","DESPAIR",49471,2,2
"1261","Female",42,"USA","CALIFORNIA","JOY","DESPAIR","DESPAIR","DESPAIR","DESPAIR",52651,2,3
"1262","Male",35,"USA","MARYLAND","JOY","JOY","MEH","DESPAIR","DESPAIR",56127,3,3
"1263","Male",58,"USA","TEXAS","JOY","JOY","MEH","DESPAIR","DESPAIR",46745,2,4
"1264","Male",56,"USA","CALIFORNIA","JOY","JOY","JOY","JOY","DESPAIR",52651,2,4
"1265","Female",22,"USA","MISSOURI","JOY","JOY","JOY","DESPAIR","DESPAIR",42752,1,2
"1266","Male",36,"USA","CALIFORNIA","DESPAIR","JOY","MEH","MEH","JOY",52651,2,3
"1267","Male",46,"USA","CALIFORNIA","JOY","MEH","DESPAIR","MEH","DESPAIR",52651,2,3
"1268","Male",33,"USA","OKLAHOMA","JOY","JOY","MEH","MEH","MEH",44272,1,3
"1269","Male",49,"USA","WISCONSIN","JOY","JOY","JOY","JOY","JOY",45617,2,3
"1270","Male",50,"USA","NEW YORK","JOY","JOY","MEH","DESPAIR","DESPAIR",57705,3,3
"1271","Male",55,"USA","MAINE","JOY","DESPAIR","MEH","DESPAIR","DESPAIR",42077,1,4
"1272","Male",56,"USA","TEXAS","JOY","JOY","MEH","DESPAIR","DESPAIR",46745,2,4
"1273","Male",29,"USA","CALIFORNIA","MEH","JOY","MEH","DESPAIR","DESPAIR",52651,2,2
"1274","Female",49,"USA","MASSACHUSETTS","MEH","JOY","MEH","MEH","DESPAIR",61032,3,3
"1275","Male",53,"USA","NORTH CAROLINA","JOY","DESPAIR","MEH","DESPAIR","DESPAIR",40656,1,4
"1276","Male",38,"USA","SOUTH DAKOTA","JOY","JOY","JOY","MEH","DESPAIR",45002,2,3
"1277","Female",54,"USA","VIRGINIA","JOY","JOY","DESPAIR","DESPAIR","DESPAIR",52136,2,4
"1278","Male",49,"USA","CALIFORNIA","MEH","MEH","MEH","DESPAIR","DESPAIR",52651,2,3
"1279","Male",46,"USA","MISSOURI","JOY","MEH","MEH","DESPAIR","DESPAIR",42752,1,3
"1280","Male",39,"USA","MISSOURI","JOY","JOY","MEH","DESPAIR","DESPAIR",42752,1,3
"1281","Male",39,"USA","MASSACHUSETTS","JOY","DESPAIR","MEH","DESPAIR","MEH",61032,3,3
"1282","Male",60,"USA","NEW YORK","JOY","JOY","MEH","DESPAIR","DESPAIR",57705,3,4
"1283","Female",41,"USA","MINNESOTA","JOY","JOY","MEH","DESPAIR","DESPAIR",50541,2,3
"1284","Female",48,"USA","MASSACHUSETTS","JOY","JOY","MEH","JOY","DESPAIR",61032,3,3
"1285","Female",53,"USA","ILLINOIS","JOY","JOY","MEH","DESPAIR","DESPAIR",49471,2,4
"1286","Male",37,"USA","INDIANA","JOY","JOY","MEH","DESPAIR","DESPAIR",40998,1,3
"1287","Male",44,"USA","VIRGINIA","JOY","JOY","DESPAIR","DESPAIR","DESPAIR",52136,2,3
"1288","Female",31,"USA","MASSACHUSETTS","JOY","MEH","JOY","DESPAIR","MEH",61032,3,3
"1289","Male",50,"USA","FLORIDA","JOY","MEH","MEH","MEH","DESPAIR",44101,1,3
"1290","Female",48,"USA","OHIO","JOY","MEH","JOY","DESPAIR","DESPAIR",43478,1,3
"1291","Male",42,"USA","TENNESSEE","JOY","JOY","JOY","MEH","MEH",42069,1,3
"1292","Male",47,"USA","TENNESSEE","JOY","JOY","DESPAIR","JOY","DESPAIR",42069,1,3
"1293","Male",35,"USA","MAINE","JOY","MEH","DESPAIR","DESPAIR","DESPAIR",42077,1,3
"1294","Female",53,"USA","PENNSYLVANIA","JOY","MEH","JOY","DESPAIR","DESPAIR",49180,2,4
"1295","Male",55,"USA","OHIO","JOY","DESPAIR","MEH","MEH","DESPAIR",43478,1,4
"1296","Female",73,"USA","VIRGINIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52136,2,4
"1297","Female",43,"USA","CALIFORNIA","MEH","JOY","MEH","MEH","DESPAIR",52651,2,3
"1298","Male",56,"USA","ILLINOIS","DESPAIR","MEH","MEH","MEH","DESPAIR",49471,2,4
"1299","Male",35,"USA","CALIFORNIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52651,2,3
"1300","Female",48,"USA","OHIO","JOY","JOY","MEH","DESPAIR","DESPAIR",43478,1,3
"1301","Male",42,"USA","MICHIGAN","JOY","MEH","MEH","MEH","DESPAIR",42427,1,3
"1302","Male",40,"USA","TEXAS","JOY","JOY","JOY","DESPAIR","DESPAIR",46745,2,3
"1303","Male",47,"USA","NEW YORK","JOY","DESPAIR","MEH","MEH","MEH",57705,3,3
"1304","Male",57,"USA","WASHINGTON","MEH","MEH","MEH","MEH","DESPAIR",51146,2,4
"1305","Male",28,"USA","NEW YORK","JOY","MEH","MEH","JOY","DESPAIR",57705,3,2
"1306","Female",42,"USA","CALIFORNIA","MEH","MEH","MEH","DESPAIR","DESPAIR",52651,2,3
"1307","Male",49,"USA","NEW YORK","JOY","DESPAIR","MEH","DESPAIR","DESPAIR",57705,3,3
"1308","Male",64,"USA","NEW MEXICO","JOY","JOY","MEH","DESPAIR","DESPAIR",38457,1,4
"1309","Male",47,"USA","CALIFORNIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52651,2,3
"1310","Male",62,"USA","CALIFORNIA","JOY","JOY","MEH","DESPAIR","DESPAIR",52651,2,4
"1311","Male",28,"USA","MICHIGAN","JOY","DESPAIR","DESPAIR","MEH","MEH",42427,1,2
"1312","Male",41,"USA","CALIFORNIA","JOY","JOY","JOY","DESPAIR","DESPAIR",52651,2,3
"1313","Male",44,"USA","OREGON","MEH","MEH","MEH","DESPAIR","DESPAIR",42974,1,3
"1314","Female",40,"USA","ILLINOIS","JOY","JOY","MEH","DESPAIR","DESPAIR",49471,2,3
"1315","Male",40,"USA","MINNESOTA","JOY","JOY","JOY","JOY","DESPAIR",50541,2,3
"1316","Male",40,"USA","INDIANA","JOY","JOY","MEH","MEH","DESPAIR",40998,1,3
"1317","Female",38,"USA","NEW YORK","JOY","JOY","DESPAIR","DESPAIR","DESPAIR",57705,3,3
"1318","Male",47,"USA","MASSACHUSETTS","MEH","JOY","JOY","DESPAIR","DESPAIR",61032,3,3
"1319","Male",35,"USA","COLORADO","JOY","DESPAIR","MEH","DESPAIR","DESPAIR",50410,2,3
"1320","Female",27,"USA","WASHINGTON","JOY","MEH","DESPAIR","DESPAIR","DESPAIR",51146,2,2
"1321","Male",44,"USA","TEXAS","JOY","JOY","MEH","DESPAIR","DESPAIR",46745,2,3
"1322","Male",46,"USA","TEXAS","JOY","MEH","DESPAIR","DESPAIR","DESPAIR",46745,2,3
"1323","Female",29,"USA","COLORADO","JOY","JOY","JOY","MEH","MEH",50410,2,2
"1324","Male",27,"USA","VIRGINIA","MEH","MEH","MEH","MEH","DESPAIR",52136,2,2
"1325","Male",47,"USA","GEORGIA","JOY","JOY","MEH","MEH","DESPAIR",40551,1,3
"1326","Male",43,"USA","ILLINOIS","JOY","JOY","MEH","DESPAIR","DESPAIR",49471,2,3
